222	11019	100
#HOLD JUMP LEFT
223	11020	100
# -------------------RACCOON MARIO -------------------
#idle right
300	12001	100
# IDLE LEFT
301	12002	100
# WALK RIGHT
302	12001	100	12003	100	12004	100
# WALK LEFT
303	12002	100	12005	100	12006	100
#JUMP RIGHT
304	12007	100
#JUMP LEFT
305	12008	100
#WALK TO RIGHT BACK LEFT
306	12009	500
#WALK TO LEFT BACK RIGHT
307	12010	500
#RUN RIGHT
308	12001	50	12003	50	12004	50
#RUN LEFT
309	12002	50	12005	50	12006	50
#RUN MAX RIGHT
310	12011	50	12012	50	12013	50
#RUN MAX LEFT
311	12014	50	12015	50	12016	50
#SIT RIGHT 
312	12017	100
#SIT LEFT
313	12018	100
#FALL RIGHT
314	12019	100
#FALL LEFT
315	12020	100
#RUNNING JUMP RIGHT
316	12021	100
#RUNNING JUMP LEFT
317	12022	100
#HOLD IDLE RIGHT
318	12023	100
#HOLD IDLE LEFT
319	12024	100
#HOLD WALK RIGHT
320	12023	100	12025	100	12026	100
#HOLD WALK LEFT
321	12024	100	12027	100	12028	100
#KICK RIGHT
322	12029	100
#KICK LEFT
323	12030	100
#FLY RIGHT
324	12031	100	12032	100	12033	100
#FLY LEFT
325	12034	100	12035	100	12036	100
#FALL FLY RIGHT
326	12032	100
#FALL FLY LEFT
327	12035	100
#FALL SLOW RIGHT
328	12019	50	12037	50
#FALL SLOW LEFT
329	12020	50	12038	50
#HOLD JUMP_RIGHT
330	12025	100
#HOLD JUMP LEFT
331	12027	100
#TAIL RIGHT
332	12041	100	12039	100	12042	100	12040	100	12041	100
#TAIL LEFT
333	12042	100	12040	100	12041	100	12039	100	12042	100
# -------------------FIRE MARIO -------------------
#idle right
400	13001	100
# IDLE LEFT
401	13002	100
# WALK RIGHT
402	13001	100	13003	100	13004	100
# WALK LEFT
403	13002	100	13005	100	13006	100
#JUMP RIGHT
404	13007	100
#JUMP LEFT
405	13008	100
#WALK TO RIGHT BACK LEFT
406	13009	500
#WALK TO LEFT BACK RIGHT
407	13010	500
#RUN RIGHT
408	13001	50	13003	50	13004	50
#RUN LEFT
409	13002	50	13005	50	13006	50
#RUN MAX RIGHT
410	13011	50	13012	50	13013	50
#RUN MAX LEFT
411	13014	50	13015	50	13016	50
#SIT RIGHT 
412	13017	100
#SIT LEFT
413	13018	100
#FALL RIGHT
414	13019	100
#FALL LEFT
415	13020	100
#RUNNING JUMP RIGHT
416	13021	100
#RUNNING JUMP LEFT
417	13022	100
#HOLD IDLE RIGHT
418	13023	100
#HOLD IDLE LEFT
419	13024	100
#HOLD WALK RIGHT
420	13023	100	13025	100	13026	100
#HOLD WALK LEFT
421	13024	100	13027	100	13028	100
#KICK RIGHT
422	13029	100
#KICK LEFT
423	13030	100
#SHOOT FIRE RIGHT
424	13031	100	13032	100	13033	100
#SHOOT FIRE LEFT
425	13034	100	13035	100	13036	100
#HOLD JUMP RIGHT
426	13025	100
#HOLD JUMP LEFT
427	13027	100
################################
#DIE 
428	99999	100
# -------------------IntroAni -------------------
#Ground
500	14000	100
#---- Background section 1 
501	14001	100
#---- Background section 2
502	14002	100
#---- Background section 3 
503	14003	100
#---- THREE
600	15000	200	15001	200	15002	200	15003	200
#----Pointer
700	16000	100
############################################################################################
[ANIMATION_SETS]
#Mario
#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114
1	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428
#Ground
2	500	501	502	503
#Three
3	600
#pointer
4	700
#############################################################################################
[OBJECTS]
Introgameobj.txt
