#GREEN WALK RIGHT
23000	215	99	231	125	50
23001	255	99	271	125	50
#GREEN WALK LEFT
23002	165	99	181	125	50
23003	125	99	141	125	50
#GREEN DEFEND
23004	50	104	66	120	50
#GREEN IS KICKED
23005	15	104	31	120	50
23006	15	129	31	145	50
23007	15	154	31	170	50
#GREEN IS ATTACKED BY TAIL (UPSIDE)
23008	330	104	346	120	50
#GREEN COMEBACK
23009	84	103	102	120	50
#GREEN COMEBACK FROM UPSIDE
23010	294	103	312	120	50
#GREEN UPSIDE IS KICKED
23011	365	104	381	120	50
23012	365	129	381	145	50
23013	365	154	381	170	50	
#GREEN WING RIGHT
23014	215	148	231	175	50
23015	255	148	271	175	50
23016	295	148	311	175	50
23017	335	148	351	175	50
#GREEN WING LEFT
23018	165	148	181	175	50
23019	125	148	141	175	50
23020	85	148	101	175	50
23021	45	148	61	175	50
# -------------------KOOPAS RED  -------------------
#RED WALK RIGHT
23022	215	199	231	225	50
23023	255	199	271	225	50
#RED WALK LEFF
23024	165	199	181	225	50
23025	125	199	141	225	50
#RED DEFEND
23026	50	204	66	220	50
#RED IS KICKED
23027	15	204	31	220	50
23028	15	229	31	245	50
23029	15	254	31	270	50
#RED IS ATTACKED BY TAIL (UPSIDE)
23030	330	204	346	220	50
#RED COMEBACK
23031	84	204	102	220	50
#RED COMEBACK FROM UPSIDE
23032	294	203	312	220	50
#RED UPSIDE IS KICKED
23033	365	204	381	220	50
23034	365	229	381	245	50
23035	365	254	381	270	50
##########################################################################################
[ANIMATIONS]
# ani_id	sprite1_id	time1	sprite2_id	time2	...
# ==== MARIO =========
# -------------------BIG MARIO -------------------
#idle right
100	10001	100
# IDLE LEFT
101	10002	100
# WALK RIGHT
102	10001	100	10003	100	10004	100
# WALK LEFT
103	10002	100	10005	100	10006	100
#JUMP RIGHT
104	10007	100
#JUMP LEFT
105	10008	100
#WALK TO RIGHT BACK LEFT
106	10009	500
#WALK TO LEFT BACK RIGHT
107	10010	500
#RUN RIGHT
108	10001	50	10003	50	10004	50
#RUN LEFT
109	10002	50	10005	50	10006	50
#RUN MAX RIGHT
110	10011	50	10012	50	10013	50
#RUN MAX LEFT
111	10014	50	10015	50	10016	50
#SIT RIGHT 
112	10017	100
#SIT LEFT
113	10018	100
#FALL RIGHT
114	10019	100
#FALL LEFT
115	10020	100
#RUNNING JUMP RIGHT
116	10021	100
#RUNNING JUMP LEFT
117	10022	100
#HOLD IDLE RIGHT
118	10023	100
#HOLD IDLE LEFT
119	10024	100
#HOLD WALK RIGHT
120	10023	100	10025	100	10026	100
#HOLD WALK LEFT
121	10024	100	10027	100	10028	100
#KICK RIGHT
122	10029	100
#KICK LEFT
123	10030	100
#HOLD JUMP RIGHT
124	10025	100
#HOLD JUMP LEFT
125	10027	100
#TRANSFORM BIG RIGHT
126	10001	100	11001	50
#TRANSFORM BIG LEFT
127	10002	100	11002	50
# -------------------SMALL MARIO -------------------
#idle right
200	11001	100
# IDLE LEFT
201	11002	100
# WALK RIGHT
202	11001	100	11003	100
# WALK LEFT
203	11002	100	11004	100
#JUMP RIGHT
204	11005	100
#JUMP LEFT
205	11006	100
#WALK TO RIGHT BACK LEFT
206	11007	500
#WALK TO LEFT BACK RIGHT
207	11008	500
#RUN RIGHT
208	11001	50	11003	50
#RUN LEFT
209	11002	50	11004	50
#RUN MAX RIGHT
210	11009	50	11010	50
#RUN MAX LEFT
211	11011	50	11012	50
#FALL RIGHT
212	11013	100
#FALL LEFT
213	11014	100
#RUNNING JUMP RIGHT
214	11015	100
#RUNNING JUMP LEFT
215	11016	100
#HOLD IDLE RIGHT
216	11017	100
#HOLD IDLE LEFT
217	11018	100
#HOLD WALK RIGHT
218	11017	100	11019	100
#HOLD WALK LEFT
219	11018	100	11020	100
#KICK RIGHT
220	11021	100
#KICK LEFT
221	11022	100
#HOLD JUMP RIGHT
222	11019	100
#HOLD JUMP LEFT
223	11020	100
# -------------------RACCOON MARIO -------------------
#idle right
300	12001	100
# IDLE LEFT
301	12002	100
# WALK RIGHT
302	12001	100	12003	100	12004	100
# WALK LEFT
303	12002	100	12005	100	12006	100
#JUMP RIGHT
304	12007	100
#JUMP LEFT
305	12008	100
#WALK TO RIGHT BACK LEFT
306	12009	500
#WALK TO LEFT BACK RIGHT
307	12010	500
#RUN RIGHT
308	12001	50	12003	50	12004	50
#RUN LEFT
309	12002	50	12005	50	12006	50
#RUN MAX RIGHT
310	12011	50	12012	50	12013	50
#RUN MAX LEFT
311	12014	50	12015	50	12016	50
#SIT RIGHT 
312	12017	100
#SIT LEFT
313	12018	100
#FALL RIGHT
314	12019	100
#FALL LEFT
315	12020	100
#RUNNING JUMP RIGHT
316	12021	100
#RUNNING JUMP LEFT
317	12022	100
#HOLD IDLE RIGHT
318	12023	100
#HOLD IDLE LEFT
319	12024	100
#HOLD WALK RIGHT
320	12023	100	12025	100	12026	100
#HOLD WALK LEFT
321	12024	100	12027	100	12028	100
#KICK RIGHT
322	12029	100
#KICK LEFT
323	12030	100
#FLY RIGHT
324	12031	100	12032	100	12033	100
#FLY LEFT
325	12034	100	12035	100	12036	100
#FALL FLY RIGHT
326	12032	100
#FALL FLY LEFT
327	12035	100
#FALL SLOW RIGHT
328	12019	50	12037	50
#FALL SLOW LEFT
329	12020	50	12038	50
#HOLD JUMP_RIGHT
330	12025	100
#HOLD JUMP LEFT
331	12027	100
#TAIL RIGHT
332	12041	100	12039	100	12042	100	12040	100	12041	100
#TAIL LEFT
333	12042	100	12040	100	12041	100	12039	100	12042	100
# -------------------FIRE MARIO -------------------
#idle right
400	13001	100
# IDLE LEFT
401	13002	100
# WALK RIGHT
402	13001	100	13003	100	13004	100
# WALK LEFT
403	13002	100	13005	100	13006	100
#JUMP RIGHT
404	13007	100
#JUMP LEFT
405	13008	100
#WALK TO RIGHT BACK LEFT
406	13009	500
#WALK TO LEFT BACK RIGHT
407	13010	500
#RUN RIGHT
408	13001	50	13003	50	13004	50
#RUN LEFT
409	13002	50	13005	50	13006	50
#RUN MAX RIGHT
410	13011	50	13012	50	13013	50
#RUN MAX LEFT
411	13014	50	13015	50	13016	50
#SIT RIGHT 
412	13017	100
#SIT LEFT
413	13018	100
#FALL RIGHT
414	13019	100
#FALL LEFT
415	13020	100
#RUNNING JUMP RIGHT
416	13021	100
#RUNNING JUMP LEFT
417	13022	100
#HOLD IDLE RIGHT
418	13023	100
#HOLD IDLE LEFT
419	13024	100
#HOLD WALK RIGHT
420	13023	100	13025	100	13026	100
#HOLD WALK LEFT
421	13024	100	13027	100	13028	100
#KICK RIGHT
422	13029	100
#KICK LEFT
423	13030	100
#SHOOT FIRE RIGHT
424	13031	100	13032	100	13033	100
#SHOOT FIRE LEFT
425	13034	100	13035	100	13036	100
#HOLD JUMP RIGHT
426	13025	100
#HOLD JUMP LEFT
427	13027	100
################################
#DIE 
428	99999	100
################################
# -------------------QUESTION BRICK -------------------	
#EFFECT 
500	14000	300	14001	200	14002	200	14003	200
#EMPTY
501	14004	100
# -------------------PIPE -------------------	
#LONG PIPE
600	15000	100
#MEDIUM PIPE
601	15001	100
# -------------------COIN -------------------	
700	16000	50	16001	50	16002	50
# COIN IDLE
701	16003	100
#COIN
702	16003	200	16004	200	16005	200	16006	200
# -------------------RED MUSHROOM -------------------
800	17000	100
# -------------------GREEN MUSHROOM -------------------
801	17001	100
# -------------------FLOWER  -------------------
900	18000	100
# -------------------LEAF -------------------
#RIGHT 
1000	19000	100
#LEFT 
1001	19001	100
# -------------------FIREBALL -------------------
1100	20000	100	20001	100	20002	100	20003	100
#DISAPPEAR
1101	20004	50	20005	50	20006	50	20007	50
# id	ani1	ani2	ani3
#
# -------------------PLANT -------------------
#PLANT NO SHOOT
1200	21000	200	21001	200
#----------------------
#FIRE PIRANHA PLANT BIG
#LEFT
#TOP
1201	21002	100	21003	100
#BOTTOM
1202	21004	100	21005	100
#TOP SHOOT
1203	21003	100
#BOTTOM SHOOT
1204	21005	100
#----------------------
#RIGHT 
#TOP
1205	21006	100	21007	100
#BOTTOM
1206	21008	100	21009	100
#TOP SHOOT
1207	21007	100
#BOTTOM SHOOT
1208	21009	100
#PLANT
#LEFT
#TOP
1209	21010	100	21011	100
#BOTTOM
1210	21012	100	21013	100
#TOP SHOOT
1211	21011	100
#BOTTOM SHOOT
1212	21013	100
#-----------------------
#TOP
1213	21014	100	21015	100
#### BOTTOM
1214	21016	100	21017	100
### TOP SHOOT
1215	21015	100
###### BOTTOM SHOOT
1216	21017	100
# -------------------GOOMBA  -------------------
# walk
1300	22000	100	22001	100
# die
1301	22002	100
#attacked
1302	22003	100
# -------------------GOOMBA RED  -------------------
#walk
1303	22004	100	22005	100
#die 
1304	22006	100
#wing walking
1305	22007	100	22008	100
#wing jump
1306	22007	200	22009	200	22008	200	22010	200
# IS ATTACKED
1307	22011	100
# -------------------KOOPAS GREEN  -------------------
1308	23000	100	23001	100
#GREEN WALK LEFT
1309	23002	100	23003	100
#GREEN DEFEND
1310	23004	100
#GREEN IS KICKED
1311	23005	100	23006	100	23007	100
#GREEN IS ATTACKED BY TAIL (UPSIDE)
1312	23008	100
#GREEN COMEBACK
1313	23004	50	23009	50
#GREEN UPSIDE ISKICKED
1314	23011	100	23012	100	23013	100
#GREEN UPSIDE COMBACK
1315	23008	50	23010	50
#GREEN WING RIGHT
1316	23014	100	23015	100	23016	100	23017	100
#GREEN WING LEFT
1317	23018	100	23019	100	23020	100	23021	100
# -------------------KOOPAS RED  -------------------
#RED WALK RIGHT 
1318	23022	100	23023	100
#RED WALK LEFT
1319	23024	100	23025	100
#RED DEFEND
1320	23026	100
#GREEN IS KICKED
1321	23027	100	23028	100	23029	100
#GREEN IS ATTACKED BY TAIL (UPSIDE)
1322	23030	10
#GREEN COMEBACK
1323	23026	50	23031	50
#GREEN UPSIDE ISKICKED
1324	23033	100	23034	100	23035	100
#GREEN UPSIDE COMBACK
1325	23030	50	23032	50
[ANIMATION_SETS]
# MARIO
#	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114
1	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	400	401	402	403	404	405	406	407	408	409	410	411	412	413	414	415	416	417	418	419	420	421	422	423	424	425	426	427	428
# QUESTION BRICK
2	500	501
# PIPE
3	600	601
# QBCOIN
4	700	701	702	
# MUSHROOM
5	800	801
# FLOWER
6	900
# LEAF
7	1000	1001
# COIN 
8	700
# COIN TOTAL
9	702
# FIRE BALL
10	1100	1101
# PLANT
11	1200
# FIRE PLANT
12	1201	1202	1203	1204	1205	1206	1207	1208	1209	1210	1211	1212	1213	1214	1215	1216
# GOOMBA
13	1300	1301	1302	1303	1304	1305	1306	1307
# KOOPAS
14	1308	1309	1310	1311	1312	1313	1314	1315	1316	1317	1318	1319	1320	1321	1322	1323	1324	1325
[OBJECTS]
#object.txt
#############MARIO#############
# MARIO
0	1300	300	1
#############GOOMBA#############
2	208	400	13	1
2	816	383	13	1
2	864	383	13	1
2	928	320	13	2
#2	512	400	13	1
#############KOOPAS#############
13	560	344	14	2
13	1472	359	14	1
13	1328	262	14	3
13	1376	262	14	3
13	1424	262	14	3
13	2096	327	14	2			
#############QUESTIONBRICK#############
8	1473	368	2	2
8	177	352	2	1
8	193	352	2	1
8	225	304	2	1
8	657	384	2	2
8	705	342	2	1
8	241	304	2	2
8	417	320	2	1
#############COLORBLOCK#############
9	240	368	0	48	48
9	272	336	0	48	80
9	400	368	0	80	48
9	464	336	0	64	80
9	512	304	0	64	112
9	512	384	0	96	32
9	1312	144	0	64	32
9	1264	384	0	112	32
9	1296	352	0	112	64
9	1328	320	0	112	96
9	2144	368	0	48	48
9	2176	272	0	48	144
9	1408	192	0	64	16
9	1488	176	0	144	16
9	1632	176	0	64	16
#################Fire Plant + Planr #################
12	360	380	12	1
11	1800	393	11
12	1864	380	12	2	
#############PIPE#############
6	359	385	3	1
6	1800	393	3	2
6	1864	385	3	1
#############PLATFORM#############
7	0	416	0	1
7	16	416	0	1
7	32	416	0	1
7	48	416	0	1
7	64	416	0	1
7	80	416	0	1
7	96	416	0	1
7	112	416	0	1
7	128	416	0	1
7	144	416	0	1
7	160	416	0	1
7	176	416	0	1
7	192	416	0	1
7	208	416	0	1
7	224	416	0	1
7	240	416	0	1
7	256	416	0	1
7	272	416	0	1
7	288	416	0	1
7	304	416	0	1
7	320	416	0	1
7	336	416	0	1
7	352	416	0	1
7	368	416	0	1
7	384	416	0	1
7	400	416	0	1
7	416	416	0	1
7	432	416	0	1
7	448	416	0	1
7	464	416	0	1
7	480	416	0	1
7	496	416	0	1
7	512	416	0	1
7	528	416	0	1
7	544	416	0	1
7	560	416	0	1
7	576	416	0	1
7	592	416	0	1
7	608	416	0	1
7	624	400	0	1
7	640	400	0	1
7	656	400	0	1
7	672	400	0	1
7	688	400	0	1
7	704	400	0	1
7	720	400	0	1
7	736	400	0	1
7	752	400	0	1
7	768	400	0	1
7	784	400	0	1
7	800	400	0	1
7	816	400	0	1
7	832	400	0	1
7	848	400	0	1
7	864	400	0	1
7	880	400	0	1
7	896	400	0	1
7	912	400	0	1
7	928	400	0	1
7	944	400	0	1
7	960	400	0	1
7	976	400	0	1
7	992	400	0	1
7	1008	400	0	1
7	1024	400	0	1
7	1040	400	0	1
7	1056	400	0	1
7	1072	400	0	1
7	1152	416	0	1
7	1168	416	0	1
7	1184	416	0	1
7	1200	416	0	1
7	1216	416	0	1
7	1232	416	0	1
7	1248	416	0	1
7	1264	416	0	1
7	1280	416	0	1
7	1296	416	0	1
7	1312	416	0	1
7	1328	416	0	1
7	1344	416	0	1
7	1360	416	0	1
7	1376	416	0	1
7	1392	416	0	1
7	1408	416	0	1
7	1424	416	0	1
7	1440	416	0	1
7	1456	416	0	1
7	1472	416	0	1
7	1488	416	0	1
7	1536	416	0	1
7	1552	416	0	1
7	1568	416	0	1
7	1584	416	0	1
7	1600	416	0	1
7	1664	416	0	1
7	1680	416	0	1
7	1696	416	0	1
7	1712	416	0	1
7	1728	416	0	1
7	1744	416	0	1
7	1760	416	0	1
7	1776	416	0	1
7	1792	416	0	1
7	1808	416	0	1
7	1824	416	0	1
7	1840	416	0	1
7	1856	416	0	1
7	1872	416	0	1
7	1888	416	0	1
7	1904	416	0	1
7	1920	416	0	1
7	1936	416	0	1
7	1952	416	0	1
7	1968	416	0	1
7	1984	416	0	1
7	2000	416	0	1
7	2016	416	0	1
7	2032	416	0	1
7	2048	416	0	1
7	2064	416	0	1
7	2080	416	0	1
7	2096	416	0	1
7	2112	416	0	1
7	2128	416	0	1
7	2144	416	0	1
7	2160	416	0	1
7	2176	416	0	1
7	2192	416	0	1
7	2208	416	0	1
7	2220	416	0	1
7	2256	416	0	1
7	2272	416	0	1
7	2288	416	0	1
7	2304	416	0	1
7	2320	416	0	1
7	2336	416	0	1
7	2352	416	0	1
7	2368	416	0	1
7	2384	416	0	1
7	2400	416	0	1
7	2416	416	0	1
7	2432	416	0	1
7	2448	416	0	1
7	2464	416	0	1
7	2480	416	0	1
7	2496	416	0	1
7	2512	416	0	1
7	2528	416	0	1
7	2544	416	0	1
7	2560	416	0	1
7	2576	416	0	1
7	2592	416	0	1
7	2608	416	0	1
7	2624	416	0	1
7	2640	416	0	1
7	2656	416	0	1
7	2672	416	0	1
7	2688	416	0	1
7	2704	416	0	1
7	2720	416	0	1
7	2736	416	0	1
7	2752	416	0	1
7	2768	416	0	1
7	2784	416	0	1
7	2800	416	0	1
#
7	1504	336	0	1
7	1520	336	0	1
#
7	1600	368	0	1
7	1584	384	0	1
7	1600	384	0	1
7	1568	400	0	1
7	1584	400	0	1
7	1600	400	0	1
#
7	1664	368	0	1
7	1664	384	0	1
7	1680	384	0	1
7	1664	400	0	1
7	1680	400	0	1
7	1696	400	0	1
#cột ở cuối map
7	2256	304	0	1
7	2272	304	0	1
7	2256	288	0	1
7	2272	288	0	1
7	2256	272	0	1
7	2272	272	0	1
7	2256	256	0	1
7	2272	256	0	1
7	2256	240	0	1
7	2272	240	0	1
7	2256	224	0	1
7	2272	224	0	1
7	2256	208	0	1
7	2272	208	0	1
7	2256	192	0	1
7	2272	192	0	1
7	2256	176	0	1
7	2272	176	0	1
7	2256	160	0	1
7	2272	160	0	1
7	2256	134	0	1
7	2272	134	0	1
7	2256	368	0	1
7	2272	368	0	1
7	2256	384	0	1
7	2272	384	0	1
7	2256	400	0	1
7	2272	400	0	1
#############COIN#############
10	1073	320	9
10	1105	288	9
10	1137	256	9
10	1169	224	9
10	1201	192	9
10	1329	80	9
10	1345	80	9
10	1361	80	9
10	1473	112	9
10	1489	112	9
10	1537	128	9
10	1553	128	9
10	1569	128	9
10	1585	128	9
10	1617	112	9
10	1633	112	9
10	1649	112	9
10	1665	112	9
10	1697	144	9
10	1729	112	9
10	1761	128	9
10	1809	96	9
10	1841	128	9
# --- SCENE PORTAL ----
# type	l	t	ani_set_id	r	b	scene_id
50	300	98	0	316	150	2
[TILEMAP]
map1_1_map.txt
